Amount,Hour,AvgUserAmount,FailedAttempts,IsNewDevice,IsUnusualLocation,TransactionFrequency,SenderBank,MerchantCategory,TransactionType,DeviceType,SenderState,FraudFlag,AmountToAvgRatio,IsNightHour
1230.348023253329,5,2247.437073288044,0,0,0,10,Kotak,Recharge,P2P,Android,Maharashtra,0,0.5472014484506372,1
230.82205358862313,21,3073.6315941827966,0,0,0,13,Kotak,Fuel,P2M,iOS,Rajasthan,0,0.07507307673066864,0
359.01339479394323,16,1151.7318984398069,0,0,0,3,SBI,Fuel,P2B,Android,West Bengal,0,0.3114457015372427,0
89.79626348864767,2,955.6269100174472,0,0,1,4,Bank of Baroda,Recharge,P2M,Android,Gujarat,0,0.09386759095770152,1
2775.4550153435516,14,1058.035854033363,0,0,0,8,Kotak,Shopping,P2B,Android,Delhi,0,2.620737536669005,0
1400.5230863387537,18,1125.468399556325,0,0,1,2,Kotak,Healthcare,P2P,Android,Uttar Pradesh,0,1.2432866176187178,0
90.75044030634864,3,100.0,2,0,0,5,ICICI,Grocery,P2M,Android,Tamil Nadu,0,0.8985192109539469,1
138.58474097520696,12,390.32631944069584,0,0,0,2,Yes Bank,Grocery,P2P,Android,Delhi,0,0.3541411198032362,0
755.8580633952789,19,476.5376930600882,1,0,0,8,Yes Bank,Food,P2P,iOS,Tamil Nadu,0,1.5828238783659112,0
340.1614813191567,5,259.25406154968533,0,0,0,12,PNB,Recharge,P2P,Android,Karnataka,0,1.3070362064425118,1
117.13635281254258,17,1048.2955236169387,0,0,0,7,Axis,Entertainment,P2M,Android,Rajasthan,0,0.11163332938729376,0
362.1426516212404,15,959.5052525506029,0,0,0,4,SBI,Grocery,P2P,Android,Gujarat,0,0.3770334942568796,0
1167.6794634862852,9,500.69646375726154,0,1,0,11,SBI,Fuel,P2P,Android,Tamil Nadu,0,2.327462017055894,0
269.04239784172677,2,3357.7159532875257,0,0,1,10,HDFC,Entertainment,P2M,Android,Tamil Nadu,0,0.08010275402371758,1
377.2842674190138,8,181.65711558662798,0,1,0,10,Kotak,Food,P2P,Web,Uttar Pradesh,0,2.065532822016347,0
419.08280844181917,21,558.3758988981153,0,0,0,1,ICICI,Food,P2P,Android,Gujarat,0,0.7491971128311892,0
682.3713276753527,2,2054.8048522119057,1,0,0,4,Yes Bank,Grocery,P2P,Android,Gujarat,0,0.3319241740971512,1
782.2922634775767,7,1371.4495306546148,0,1,1,2,Yes Bank,Fuel,P2M,Android,West Bengal,0,0.5699971080936201,0
21870.125830732566,0,110.76310288530323,4,0,1,20,Axis,Entertainment,P2P,Web,Rajasthan,1,50.0,1
609.2759211438064,7,242.91206744328747,0,0,0,14,Kotak,Recharge,P2M,Android,Gujarat,0,2.4979326670070168,0
10448.79326444198,0,109.94659757745961,2,0,0,14,HDFC,Grocery,P2P,iOS,West Bengal,1,50.0,1
3587.3876352544967,5,446.4506273495117,0,0,0,12,Yes Bank,Food,P2M,Android,Gujarat,0,8.017393240690048,1
359.9207003820814,8,100.0,0,0,0,7,Yes Bank,Food,P2P,Android,Gujarat,0,3.563571290911697,0
454.2678159902355,0,831.872751673526,0,0,0,7,SBI,Healthcare,P2M,Android,West Bengal,0,0.5454228332929084,1
3654.86115892325,15,804.8071655585937,1,0,0,7,HDFC,Recharge,P2M,Android,Karnataka,0,4.535652343559967,0
318.3186490118341,8,464.379114384881,0,0,0,12,Axis,Fuel,P2M,Android,Gujarat,0,0.6839985705688031,0
409.5609063959881,5,212.56132486561248,1,0,0,13,Bank of Baroda,Shopping,P2P,iOS,Maharashtra,0,1.9177672111451458,1
5635.078287031781,15,222.541680316086,0,0,0,11,ICICI,Electronics,P2B,Android,Maharashtra,0,25.208177191223708,0
3082.3631098677356,3,328.9733110748502,0,0,0,8,PNB,Recharge,P2P,iOS,Delhi,0,9.341249750858006,1
320.86910098051567,8,236.6778084408486,0,0,0,9,Yes Bank,Fuel,P2M,Web,Gujarat,0,1.350017080203645,0
4068.205272053257,16,1636.6864007711679,3,0,0,6,Kotak,Food,P2P,Android,Karnataka,0,2.4841173927667626,0
1964.933676348042,20,694.1958716151,1,1,0,7,PNB,Food,P2P,iOS,West Bengal,0,2.826446123425688,0
4526.630283537319,23,123.82095884172072,0,0,0,6,Yes Bank,Recharge,P2P,Android,Gujarat,0,36.26498566861127,1
966.7705224656186,21,1185.929945723747,0,0,0,2,SBI,Healthcare,P2M,Web,Uttar Pradesh,0,0.8145135489661244,0
577.7305823982056,21,1280.0200450796272,1,0,0,10,PNB,Food,P2M,Android,Gujarat,0,0.45099261687376196,0
1215.7175155475882,3,418.39021525219607,0,0,1,2,ICICI,Grocery,P2B,Android,Delhi,0,2.898774151935158,1
499.8297180042147,2,991.1151577930092,0,0,0,4,Yes Bank,Grocery,P2P,Android,West Bengal,0,0.5038021182098471,1
2359.1707490031426,19,374.1126392702347,0,0,0,1,PNB,Fuel,P2P,Android,Maharashtra,0,6.289232891733018,0
5745.108973508736,22,256.19454002698285,2,0,0,13,Yes Bank,Food,P2M,Web,Delhi,0,22.337600840616616,1
1528.2233369795656,8,591.4303604424942,0,0,0,3,SBI,Fuel,P2P,Android,Rajasthan,0,2.5795830852391073,0
124.07994665332419,13,100.0,0,0,0,4,HDFC,Grocery,P2P,Android,Maharashtra,0,1.2285143233002394,0
7666.785971806145,15,353.9371428747669,1,0,0,5,SBI,Fuel,P2P,Android,Tamil Nadu,0,21.6004048201606,0
301.76286776228756,5,100.0,0,0,0,4,Yes Bank,Recharge,P2M,Android,Karnataka,0,2.987751165963243,1
161.62709683129336,9,3308.8217353129508,0,0,0,7,Yes Bank,Healthcare,P2M,iOS,Karnataka,0,0.0488325685661168,0
1418.9924088908576,10,297.48029033719536,2,0,0,6,Bank of Baroda,Entertainment,P2P,Android,Uttar Pradesh,0,4.754057319120842,0
18.368492540518996,11,498.53297060641415,0,0,0,11,SBI,Entertainment,P2M,Android,Tamil Nadu,0,0.03677133166649709,0
948.3744241831738,11,492.40011218631184,0,0,0,7,Kotak,Fuel,P2B,Android,Karnataka,0,1.9221204064604267,0
1099.3182500331573,16,1011.3901125191628,0,0,0,14,SBI,Healthcare,P2P,Android,West Bengal,0,1.0858642695528589,0
299.88536249440193,23,331.3962917081322,0,0,0,14,Kotak,Electronics,P2P,Web,Karnataka,0,0.9021922625951639,1
557.9242470141556,22,2057.804435225348,0,1,0,12,ICICI,Healthcare,P2P,iOS,Rajasthan,0,0.2709942904086894,1
3805.6454675661425,19,100.0,0,0,0,11,Bank of Baroda,Fuel,P2P,iOS,Rajasthan,0,37.679658094714284,0
332.0408127002583,7,999.7608944288971,0,0,0,2,SBI,Healthcare,P2B,Android,Uttar Pradesh,0,0.3317883567880054,0
818.7978035419472,14,509.30328956689016,1,1,0,6,SBI,Electronics,P2P,Android,Karnataka,0,1.6045316976829322,0
2544.7870663765543,23,1135.3281092325255,0,0,0,12,ICICI,Healthcare,P2P,Android,Rajasthan,0,2.239482633317326,1
1828.6418944163297,21,473.52729417759133,0,0,1,2,ICICI,Electronics,P2M,iOS,Rajasthan,0,3.85360740436558,0
6064.326275879981,22,1027.0815894102545,0,0,0,14,PNB,Grocery,P2P,Android,Maharashtra,0,5.898681912355518,1
287.76966633135027,22,257.32846997608425,0,0,0,13,ICICI,Shopping,P2P,iOS,Rajasthan,0,1.1139680669265437,1
527.2151127610165,2,1038.879476452895,0,0,0,1,PNB,Shopping,P2M,iOS,Gujarat,0,0.5069963632318101,1
10368.719299395982,11,657.6858468286403,0,1,0,6,PNB,Grocery,P2M,Android,Rajasthan,0,15.741524353860067,0
547.7830216251388,11,367.8662069400154,0,1,0,2,Kotak,Food,P2P,Android,Karnataka,0,1.4850452855775391,0
324.9368500576655,12,892.947979025806,1,0,0,7,Bank of Baroda,Entertainment,P2P,Android,Delhi,0,0.3634851889388134,0
9532.78347507764,2,175.22680961789388,0,0,0,12,Yes Bank,Recharge,P2P,Android,Tamil Nadu,0,50.0,1
292.7642729369381,19,560.4439697225812,0,0,0,10,HDFC,Food,P2B,iOS,Tamil Nadu,0,0.5214487797982723,0
1650.1346759018147,4,2360.14694717031,0,0,0,7,PNB,Shopping,P2M,Android,Tamil Nadu,0,0.6988699614309902,1
680.7836119795926,11,1210.6813935592731,3,1,0,9,Bank of Baroda,Shopping,P2M,Web,Maharashtra,1,0.561850347457935,0
6448.658401861074,14,343.82459288783133,1,1,0,19,Yes Bank,Recharge,P2P,Android,Gujarat,1,18.70127170412921,0
913.3765728993413,11,753.2775077135929,0,0,0,9,Axis,Food,P2B,Android,Gujarat,0,1.2109290858586228,0
3429.7721896184903,22,669.8234591426656,1,0,0,2,Axis,Entertainment,P2P,Android,West Bengal,0,5.1127791416266986,1
4053.6649990576384,8,307.72759320979,0,0,0,12,Yes Bank,Electronics,P2M,Android,West Bengal,0,13.130232244265407,0
38707.76609914689,15,153.9038160683668,3,0,1,19,SBI,Shopping,P2P,Android,Karnataka,1,50.0,0
3037.6801940632195,21,684.2670103503436,1,0,0,12,PNB,Food,P2M,Web,Karnataka,0,4.432841721813227,0
329.2637421676974,17,233.38358153734902,0,0,0,7,PNB,Fuel,P2P,iOS,Delhi,0,1.4048071968523497,0
3498.567556971406,16,994.0337625789572,0,0,0,10,HDFC,Food,P2M,iOS,Uttar Pradesh,0,3.5160289917235747,0
4121.376164567216,10,1943.2150021250077,0,0,0,3,Yes Bank,Healthcare,P2P,Android,West Bengal,0,2.1198150204903228,0
105365.12688557939,21,136.3496697279586,3,1,0,14,HDFC,Shopping,P2M,Android,Uttar Pradesh,1,50.0,0
1857.3061028001262,13,684.4824067224915,0,0,0,12,Axis,Fuel,P2P,Android,Karnataka,0,2.709487631754832,0
1860.072313875788,16,979.6238060864578,1,0,1,3,Kotak,Fuel,P2M,Android,Tamil Nadu,0,1.8968255740181295,0
7075.563987600999,6,952.0987895156487,0,1,0,13,SBI,Grocery,P2M,Web,Delhi,1,7.423746693872836,0
559.5287620505303,11,535.8297798927468,0,0,0,11,Bank of Baroda,Entertainment,P2P,Android,Gujarat,0,1.0422833885301939,0
598.093408047196,0,2445.0207227972037,0,0,0,11,Bank of Baroda,Entertainment,P2P,Android,Maharashtra,0,0.2445169014607662,1
141.01264728569376,20,939.5555914703384,0,0,0,11,PNB,Shopping,P2P,Android,Maharashtra,0,0.14992484076911766,0
669.3093195100832,8,454.44936101150216,0,0,1,9,HDFC,Healthcare,P2M,Android,Rajasthan,0,1.4695581480751714,0
42.82265592625849,23,279.7668522239548,0,0,0,9,Kotak,Recharge,P2P,Android,Karnataka,0,0.15252034058529398,1
3188.4387140817644,18,488.28145104595586,1,0,0,1,ICICI,Healthcare,P2P,Android,Tamil Nadu,0,6.516573860026199,0
646.1070953584768,1,360.9068814821681,0,0,0,6,SBI,Healthcare,P2M,Android,Delhi,0,1.7852854654555992,1
887.9396823346115,20,349.9109174052538,0,0,0,5,ICICI,Shopping,P2P,iOS,Rajasthan,0,2.53038488770973,0
101.06161053204566,7,361.10151025346454,0,0,0,14,PNB,Shopping,P2P,iOS,West Bengal,0,0.2790974565704085,0
1371.7257769740788,12,574.5209700425992,1,1,0,11,ICICI,Fuel,P2P,iOS,West Bengal,0,2.383450557627024,0
307.76023618224644,13,358.5038816343712,0,0,0,13,Yes Bank,Shopping,P2P,Android,West Bengal,0,0.8560692996779656,0
312.3608784327324,3,1441.3164468604784,0,0,0,12,SBI,Healthcare,P2P,Android,Uttar Pradesh,0,0.21656889451178007,1
1152.8374461635078,6,349.3768813953689,0,0,0,2,Yes Bank,Recharge,P2P,iOS,West Bengal,0,3.2902782899726595,0
549.9154352793656,21,541.5645878211018,0,0,0,13,SBI,Recharge,P2M,Android,Uttar Pradesh,0,1.0135483362225763,0
864.3748254927058,19,344.11783816012644,0,0,0,8,Bank of Baroda,Electronics,P2B,Android,Tamil Nadu,0,2.5045788131405033,0
1215.6758979935225,19,356.3354820864276,0,0,0,4,HDFC,Shopping,P2P,Android,Karnataka,0,3.402057615144669,0
2444.0227685508908,20,954.3102469640625,0,0,0,10,Yes Bank,Food,P2P,Android,Maharashtra,0,2.5583550226933047,0
470.6961473266472,22,958.7728512999712,1,0,0,9,ICICI,Shopping,P2P,Android,Gujarat,0,0.4904245277297742,1
228.91903048379785,14,1150.7574354304707,0,0,0,1,Bank of Baroda,Electronics,P2B,iOS,Gujarat,0,0.19875628621250369,0
562.1599872533847,0,273.03814585642397,1,0,0,13,Kotak,Electronics,P2B,Web,Tamil Nadu,0,2.051393193807097,1
1415.9480848051257,17,1395.0337874211261,0,0,0,1,PNB,Healthcare,P2M,Android,Maharashtra,0,1.014264910751757,0
187.89838740631484,18,950.2224330797817,0,0,0,5,PNB,Electronics,P2P,iOS,Delhi,0,0.19753359558389985,0
314.89251812260676,17,951.042399553958,0,0,0,13,Kotak,Healthcare,P2P,iOS,Maharashtra,0,0.3307547208718196,0
122.93649477305264,21,394.97741008958604,0,0,0,13,ICICI,Fuel,P2M,iOS,Maharashtra,0,0.3104634043271293,0
428.5425304770803,20,541.1821454187505,0,0,0,13,Axis,Recharge,P2M,Android,Karnataka,0,0.7904032511917163,0
150.84096292023435,5,1994.847883846534,3,0,0,13,Axis,Electronics,P2P,iOS,West Bengal,0,0.07557738449962598,1
451.3978753053552,22,1860.8959123345867,1,1,0,7,Kotak,Entertainment,P2P,Android,Gujarat,0,0.24243990886652642,1
226.20895279546428,6,137.22198916107777,0,0,0,2,Bank of Baroda,Recharge,P2P,iOS,Gujarat,0,1.6365627073406563,0
806.602870306224,6,2024.7315993704926,2,0,0,7,PNB,Entertainment,P2B,Android,West Bengal,0,0.3981785496937898,0
109.57814486176866,7,1198.1595782540685,0,0,0,3,HDFC,Healthcare,P2P,Android,Gujarat,0,0.09137911821653491,0
301.90183208166013,21,330.6119643414597,0,0,1,7,Bank of Baroda,Food,P2B,iOS,Maharashtra,0,0.9104069350489201,0
980.1397149114932,17,854.2201265327348,0,0,0,7,HDFC,Electronics,P2P,Android,Gujarat,0,1.1460671755764356,0
281.0622409291387,11,106.46634215976606,0,1,0,4,SBI,Food,P2M,Android,Gujarat,0,2.615351330291807,0
1333.0383796612218,20,268.6388294240032,0,1,0,2,PNB,Recharge,P2M,Android,Delhi,0,4.943792340698224,0
378.6569828695326,0,181.5443814205971,0,0,0,9,ICICI,Fuel,P2P,Android,Gujarat,0,2.074328335513522,1
892.7729727051294,8,157.19211031969945,0,0,0,8,Yes Bank,Recharge,P2M,Android,Delhi,0,5.643599866648682,0
665.744929834725,11,1001.1727490490385,0,0,0,4,Bank of Baroda,Recharge,P2P,Android,West Bengal,0,0.6643015692319015,0
1138.6147718541183,6,121.8075417721326,5,0,1,13,ICICI,Shopping,P2P,Android,Karnataka,1,9.271537850393582,0
850.4032586152272,9,304.762264524842,0,0,0,8,Axis,Fuel,P2P,Android,Maharashtra,0,2.7812564115351623,0
415.2124910302351,12,214.16269238337847,0,0,0,12,SBI,Entertainment,P2B,Web,Uttar Pradesh,0,1.9297606217457368,0
1375.61031778783,22,695.038886640841,1,0,0,13,Bank of Baroda,Healthcare,P2P,Android,West Bengal,0,1.9763411846523031,1
473.2276370040228,17,275.92981963695325,0,0,0,9,ICICI,Food,P2M,iOS,Karnataka,0,1.7088359701544968,0
654.1688107710471,3,100.0,0,0,0,6,Yes Bank,Food,P2P,Android,Karnataka,0,6.476918918525219,1
65.6209993528928,12,1782.8828080337485,0,0,1,14,Axis,Grocery,P2M,Android,Maharashtra,0,0.03678548784559582,0
2281.082281398498,11,2166.9241770657363,0,0,0,5,Bank of Baroda,Entertainment,P2P,Android,West Bengal,0,1.0521965230748613,0
1214.4202169665791,16,2275.767504463237,0,0,0,1,SBI,Fuel,P2M,Android,Rajasthan,0,0.5333966751483862,0
431.9754686757751,3,2075.9348973924457,0,0,0,4,HDFC,Healthcare,P2M,Android,West Bengal,0,0.20798700489751148,1
364.4955894130951,15,644.7334637107776,0,0,0,6,Yes Bank,Grocery,P2M,Android,Maharashtra,0,0.5644675549544568,0
1339.769902454687,22,1141.5432132992628,0,0,0,8,Bank of Baroda,Healthcare,P2M,iOS,Karnataka,0,1.1726207699277325,1
251.95319307389832,7,845.695420088551,0,0,0,8,HDFC,Healthcare,P2M,Android,Delhi,0,0.29757240572713617,0
3228.330949901601,2,100.0,3,1,0,11,SBI,Healthcare,P2B,Android,Karnataka,1,31.963672771302978,1
304.66359697410326,12,550.3376048695303,0,0,0,13,SBI,Fuel,P2P,iOS,Rajasthan,0,0.5525899091287261,0
311.2607175038447,2,1833.006096831774,0,0,0,3,Axis,Electronics,P2P,Web,Tamil Nadu,0,0.16971629376889438,1
277.8391175312852,20,391.5097748384323,0,0,0,3,SBI,Food,P2M,Android,Maharashtra,0,0.7078527347392847,0
68.45651724081267,1,271.310508204851,0,0,0,10,Kotak,Healthcare,P2M,Android,Rajasthan,0,0.2513913902628939,1
510.28779161382346,11,2600.6170419965233,1,0,0,7,Yes Bank,Entertainment,P2P,Android,Karnataka,0,0.19614254649186197,0
3275.990987345286,0,100.0,0,1,0,1,Axis,Healthcare,P2P,Android,Uttar Pradesh,0,32.43555433015135,1
627.3353322156477,14,1226.5921118087797,0,0,0,12,Axis,Fuel,P2P,Android,Tamil Nadu,0,0.5110291327070426,0
54.392529004508006,12,1612.2354779272453,0,0,0,1,Bank of Baroda,Shopping,P2M,Android,Karnataka,0,0.03371642252400368,0
354.4330900116048,2,1063.887021103998,0,0,0,3,ICICI,Recharge,P2P,Android,Uttar Pradesh,0,0.33283633191824813,1
754.7983348230322,4,560.6831753687925,0,1,0,10,Bank of Baroda,Entertainment,P2M,Android,Karnataka,0,1.3438151041776234,1
1090.602270617678,14,1368.642902501495,0,0,0,6,Yes Bank,Recharge,P2P,iOS,Gujarat,0,0.7962676027640625,0
1535.384227476862,21,451.36541001610385,2,0,1,20,SBI,Fuel,P2P,Android,West Bengal,1,3.3941238509421034,0
3821.973500914802,17,245.1249068499052,0,1,0,2,ICICI,Fuel,P2M,iOS,Delhi,0,15.528592980821577,0
1663.5920623009324,21,2354.4453531345966,0,0,0,9,HDFC,Entertainment,P2P,Android,Uttar Pradesh,0,0.7062749556414226,0
344.27266446498453,9,558.3116478774907,0,0,0,5,Yes Bank,Shopping,P2P,iOS,West Bengal,0,0.6155292237725623,0
5805.1469935850255,17,100.0,0,1,0,12,PNB,Fuel,P2P,Android,Gujarat,0,50.0,0
22308.52365205931,17,1001.0995106586771,0,0,0,4,ICICI,Food,P2P,Android,Uttar Pradesh,0,22.26178479759558,0
5430.137891871364,17,589.9474710936125,0,0,0,10,SBI,Healthcare,P2B,Android,Gujarat,0,9.188867297836648,0
933.4988367523192,1,2111.4476589622927,0,0,0,14,SBI,Healthcare,P2M,Android,Gujarat,0,0.4419038894487384,1
33.617672284641145,4,100.0,0,0,0,1,Kotak,Recharge,P2M,Android,Maharashtra,0,0.3328482404419915,1
200.0,23,630.1775844673299,0,0,0,10,Kotak,Electronics,P2B,Web,Uttar Pradesh,1,0.3168680335325693,1
142.20661896218425,12,810.5721331770093,0,0,1,9,SBI,Healthcare,P2P,Android,Rajasthan,0,0.17522363465770704,0
474.6840468243872,10,656.7205170627464,1,0,0,5,SBI,Recharge,P2B,Android,Karnataka,0,0.7217108703621337,0
2855.9833365910313,20,100.0,2,1,0,16,PNB,Healthcare,P2P,Web,Uttar Pradesh,1,28.27706273852506,0
1704.412404665684,0,249.6279034182345,1,0,1,2,Kotak,Entertainment,P2B,Android,Karnataka,0,6.80056921603598,1
828.4011157088231,15,1311.0914608925332,0,0,0,7,Axis,Entertainment,P2B,Android,Gujarat,0,0.6313592766965452,0
350.5090153080228,11,1401.72716483209,0,0,0,7,ICICI,Entertainment,P2P,iOS,Rajasthan,0,0.24987682857769394,0
1920.5165374567694,7,1964.8437826607844,3,0,0,1,Bank of Baroda,Shopping,P2M,iOS,Karnataka,0,0.976942600625842,0
136.31194515273518,6,1699.615974869124,1,0,0,12,Yes Bank,Entertainment,P2M,Web,Karnataka,0,0.08015445413137758,0
439.8519511312166,19,3451.215932752464,1,0,0,13,SBI,Fuel,P2P,Android,Maharashtra,0,0.1274114828560336,0
851.1146339057148,21,1265.573769907992,0,0,0,8,Axis,Electronics,P2P,Android,Rajasthan,0,0.6719818885618817,0
554.6287858663644,3,100.0,0,0,0,6,PNB,Fuel,P2P,Web,Uttar Pradesh,1,5.491374117488757,1
833.2722384586966,6,1199.4734031772903,2,1,0,2,SBI,Food,P2P,Android,Gujarat,0,0.6941196999894182,0
474.9995953225427,20,448.7430643755935,0,0,1,6,HDFC,Healthcare,P2P,iOS,Uttar Pradesh,0,1.0561576885727284,0
394.24446010855837,11,2387.7421802305184,1,0,0,3,Kotak,Electronics,P2P,Android,Karnataka,0,0.1650427004518809,0
175.3267683154945,12,810.2136430285346,0,0,0,14,Yes Bank,Healthcare,P2M,iOS,Maharashtra,0,0.21612896901109852,0
133.44281584344847,10,139.49564805756378,0,0,0,2,Yes Bank,Recharge,P2B,iOS,Tamil Nadu,0,0.9498003510313314,0
203.11355168512998,17,100.0,1,0,1,10,ICICI,Food,P2M,Android,Karnataka,0,2.011025264209208,0
331.9702629880277,2,244.5761593991905,0,0,0,11,HDFC,Electronics,P2M,iOS,Maharashtra,0,1.3518016724432982,1
4917.874425571469,21,256.61660167884526,2,1,1,14,PNB,Food,P2M,iOS,West Bengal,1,19.089897132104397,0
533.3690616322386,20,361.1333814165727,0,1,0,4,Axis,Entertainment,P2P,Android,Tamil Nadu,0,1.4728525151308502,0
470.8373511624723,10,266.18852223328463,0,0,0,12,Axis,Grocery,P2P,Android,Maharashtra,0,1.7621915313838972,0
99.740434612358,18,1228.4840115721079,1,1,0,1,Axis,Entertainment,P2M,Web,West Bengal,0,0.08112381590454569,0
247.78784545604626,17,365.3482113092886,0,0,0,2,ICICI,Entertainment,P2P,iOS,Maharashtra,0,0.6763724724367548,0
5774.773049599921,23,141.8278162966188,0,0,0,2,HDFC,Electronics,P2B,Android,Maharashtra,0,40.43171140842142,1
1553.5152558629743,8,686.6198698518326,1,0,0,5,PNB,Food,P2P,Android,Rajasthan,0,2.259264637302764,0
194.55887770742834,8,207.61558601202273,0,0,0,8,Kotak,Fuel,P2M,Android,Tamil Nadu,0,0.9326190886629905,0
1792.098665175944,0,812.8960042637556,0,0,0,4,Kotak,Fuel,P2M,Android,Gujarat,0,2.201876721089279,1
3974.712127610182,6,255.4439774354861,4,0,1,6,Axis,Recharge,P2M,Android,Uttar Pradesh,1,15.49933894864076,0
1974.646605733584,10,1165.4350768249676,0,1,0,8,Yes Bank,Entertainment,P2M,iOS,Tamil Nadu,0,1.6928902816507931,0
493.5044574243644,15,2105.03958307342,0,0,0,3,Kotak,Entertainment,P2P,iOS,Maharashtra,0,0.23432819657842108,0
721.2342859269717,19,446.7283542037885,0,0,0,8,ICICI,Entertainment,P2P,Android,Gujarat,0,1.610874717125228,0
147.65119360845353,20,505.2162360089939,0,0,0,7,Yes Bank,Fuel,P2M,Android,Rajasthan,0,0.29167613186912916,0
1148.45823556868,1,619.096057531316,0,0,0,13,Bank of Baroda,Fuel,P2P,iOS,Maharashtra,0,1.8520650496325415,1
58.632084676214866,12,164.67209352158946,0,0,0,10,HDFC,Electronics,P2M,Android,Karnataka,0,0.3539044109958945,0
1546.5288340779532,22,413.78842919792294,0,0,0,5,SBI,Entertainment,P2P,Web,Delhi,0,3.728476315186705,1
184.16090216856853,0,486.21321621345425,0,0,0,6,HDFC,Grocery,P2M,Android,Gujarat,0,0.37798831402776506,1
40.00586205701034,5,1815.406720957003,0,0,1,11,Kotak,Fuel,P2M,Android,Rajasthan,0,0.02202472694878194,1
454.12029704551315,2,257.7389763014304,1,0,1,6,Bank of Baroda,Entertainment,P2P,Android,Rajasthan,1,1.7551290630309362,1
315.57675464438586,16,271.522711595117,0,0,0,13,SBI,Grocery,P2P,Web,Maharashtra,0,1.157983321086404,0
540.4838344340752,2,2172.810970755034,3,0,0,10,Yes Bank,Entertainment,P2M,Android,Uttar Pradesh,0,0.2486342380756078,1
75.07029412112045,10,1245.227479995256,2,0,0,1,Bank of Baroda,Entertainment,P2B,iOS,Karnataka,0,0.06023803464950574,0
4668.821630810214,4,1119.420903595204,0,0,0,3,PNB,Electronics,P2B,Android,Delhi,0,4.167024745637028,1
817.6797095753981,22,227.6619183784421,0,1,0,1,Axis,Electronics,P2M,iOS,Delhi,0,3.575933042869493,1
3452.0885239902855,12,220.31655076437707,0,0,0,11,Bank of Baroda,Electronics,P2M,iOS,Uttar Pradesh,0,15.597968213708176,0
802.9387940523638,5,790.4834356574366,1,0,0,10,PNB,Shopping,P2M,iOS,Maharashtra,0,1.0144732762289737,1
384.98524249973536,5,430.93395100191157,0,0,0,13,SBI,Healthcare,P2M,Android,Maharashtra,0,0.8913058156385386,1
3972.0437474610408,17,336.3026704543168,3,0,1,9,SBI,Grocery,P2P,Android,Rajasthan,1,11.77590364793451,0
123.5301323693274,19,341.2548863579127,0,0,0,10,Bank of Baroda,Food,P2P,Android,Tamil Nadu,0,0.3609302227467569,0
309.3161216081687,16,458.0438856467204,0,0,0,10,SBI,Grocery,P2B,Android,Karnataka,0,0.6738269069250125,0
626.5874187703733,10,7997.106018353646,3,1,0,16,SBI,Grocery,P2B,iOS,Maharashtra,1,0.0783419746290575,0
496.32762645500003,5,243.22963684694741,1,0,1,22,ICICI,Fuel,P2P,Android,Maharashtra,1,2.0322170268223267,1
315.65133729536905,23,745.6452263216381,0,0,0,14,HDFC,Grocery,P2M,Android,Karnataka,0,0.4227594661663229,1
182.1819330125528,11,1310.0605745571536,0,0,0,9,Yes Bank,Electronics,P2P,iOS,West Bengal,0,0.1389576778892079,0
3273.674282188929,7,151.3614795320297,0,0,0,6,Axis,Food,P2P,iOS,Gujarat,0,21.486233214877196,0
415.9696718082771,15,8140.998726010886,0,0,0,10,Kotak,Fuel,P2P,Android,West Bengal,0,0.05108938060618912,0
135.09494805946537,20,468.3667835223797,1,0,0,5,Bank of Baroda,Fuel,P2P,Android,Delhi,0,0.28782383586166993,0
271.1461229823258,18,541.0583051227173,2,0,0,3,Bank of Baroda,Fuel,P2P,Android,Uttar Pradesh,0,0.5002157893714785,0
400.1646551105887,22,213.58091057386702,0,1,0,3,Kotak,Recharge,P2P,Android,Delhi,0,1.8648660500153698,1
2010.8718306597314,23,382.76318877397654,0,0,0,2,SBI,Fuel,P2P,Android,Rajasthan,0,5.239876802889676,1
238.26101501359682,13,302.54974488780056,0,0,0,7,ICICI,Recharge,P2B,Android,Tamil Nadu,0,0.7849158796086748,0
225.91762327373635,21,500.31936310101264,0,0,0,12,Axis,Grocery,P2P,Android,Maharashtra,0,0.450646114836413,0
2798.6931071766357,11,1422.7082561681166,0,0,0,5,Yes Bank,Electronics,P2M,Android,West Bengal,0,1.9657771141324027,0
531.3977908509873,4,4215.455154579479,0,1,0,14,Bank of Baroda,Shopping,P2M,Android,Rajasthan,0,0.12602951326870815,1
4086.27181452312,19,533.7508819123593,0,0,1,24,Yes Bank,Electronics,P2M,Android,West Bengal,1,7.641449416427184,0
2563.0039409209,9,3571.6596434362305,0,0,0,10,Kotak,Fuel,P2M,Android,Maharashtra,0,0.7173938176925718,0
1984.4328651381875,13,471.617053220456,0,1,0,2,Yes Bank,Electronics,P2B,iOS,West Bengal,0,4.198817735450043,0
826.521450584409,8,721.7198453205883,0,0,0,3,Bank of Baroda,Shopping,P2M,Web,Maharashtra,0,1.143626338664847,0
441.0834946776914,6,1765.94388436691,0,0,0,3,Axis,Grocery,P2B,Android,Delhi,0,0.2496307316718947,0
5398.269336529703,8,2848.2289863081537,0,0,0,12,SBI,Entertainment,P2B,Android,Rajasthan,0,1.8946421514279308,0
